lsoa21cd,lsoa21nm,cluster_type,pop_label,joint_type,housing_score,pop_score,joint_score,pop_vuln_score,priority_score,priority_tier,HEI_bayes,HEI_adjusted,pct_poor_health,pct_low_nssec,pct_elderly_alone,pct_dep_children,pct_deprived_2plus,pct_long_commute,pct_large_hh,avg_epc_rating_num_al,overcrowding_proxy_al,median_house_price_al,transport_ptai_al,hospital_al
E01004057,Southwark 008B,C,Family,Housing Disadvantage,3,2,5,0.33330667503440276,0.3468208092485549,Tier 2,0.558089906118273,0.4098145617203874,0.0298573975044563,0.2100054975261132,0.050314465408805,0.290356394129979,0.1264488935721812,0.0161042944785276,0.0587618048268625,0.330168443480443,0.5428992538798892,0.1561698939148962,0.957104697781781,0.693482298896565
E01004058,Southwark 008C,C,Professional,Housing Disadvantage,3,1,4,0.1372421197182847,0.06936416184971099,Tier 1 (lowest),0.3405936670724467,0.5315756589792832,0.0070754716981132,0.1059730250481695,0.0330578512396694,0.1227863046044864,0.0791027154663518,0.0123361603700848,0.0271546635182998,0.2035268091663145,0.5707155071685065,0.1055590172339005,1.0,0.4605077891213229
E01004059,Southwark 008D,A,Professional,Double Advantage,1,1,2,0.19621848070502773,0.09826589595375723,Tier 1 (lowest),0.3522611274399779,0.6392820587990363,0.0111272375423318,0.1124721603563474,0.0223463687150838,0.1877094972067039,0.0815642458100558,0.0194174757281553,0.0446428571428571,0.3703466643552715,0.5133915140717731,0.3947627873959876,0.8604804729785569,0.3888194393030579
E01004060,Southwark 008E,C,Mixed_0,Double Disadvantage,3,3,6,0.4143625613115267,0.30346820809248554,Tier 1 (lowest),0.3604585101539004,0.4784796554540464,0.0512170385395537,0.2802585193889542,0.0672748004561003,0.2223489167616875,0.2013808975834292,0.0191605839416058,0.0447247706422018,0.3830341415220202,0.494829532776363,0.1447332097645629,0.8448247154901223,0.4916373613604511
E01004061,Southwark 025A,D,Family,Housing Disadvantage,4,2,6,0.27876416194798354,0.15895953757225434,Tier 1 (lowest),0.3829936183287687,0.2792180652261287,0.0289156626506024,0.1653764954257565,0.0699588477366255,0.2277091906721536,0.1200545702592087,0.0123574144486692,0.0338753387533875,0.6493376356342972,0.2658788971443405,0.2113814725716777,0.8037008767469914,0.5233422788289985
E01004062,Southwark 025B,C,Mixed_0,Double Disadvantage,3,3,6,0.39897318127887677,0.5057803468208093,Tier 3,0.58680872972606,0.456619934047589,0.0460081190798376,0.2434210526315789,0.0633946830265848,0.2525562372188139,0.1941354903943377,0.0168711656441717,0.0591836734693877,0.465126829017826,0.6387813082054219,0.1392120518988847,0.7279736667338932,0.7237146534416754
E01004063,Southwark 025C,D,Family,Housing Disadvantage,4,2,6,0.323446137061293,0.21676300578034682,Tier 1 (lowest),0.4528556624694126,0.3741809467926087,0.0340788072417465,0.1930477963997517,0.1115065243179122,0.2230130486358244,0.1616279069767441,0.0060189165950128,0.0328638497652582,0.5565455514586843,0.3614895716345537,0.2705367354182293,0.7808237715163747,0.5947403117368946
E01004064,Southwark 026D,C,Mixed_0,Double Disadvantage,3,3,6,0.5027828526127531,0.6473988439306358,Tier 4,0.6025003046492073,0.3688527929999772,0.0484286450283359,0.3241032095657646,0.0950060901339829,0.2789281364190012,0.248780487804878,0.0183992640294388,0.071688942891859,0.4042376643636656,0.5550745492087347,0.1049019994478848,0.8331181487482734,0.7823783534021789
E01004065,Southwark 025D,D,Family,Housing Disadvantage,4,2,6,0.3298161605878502,0.4421965317919075,Tier 2,0.6331149324364368,0.2140048330159328,0.0371106693174287,0.1996855345911949,0.0585443037974683,0.2420886075949367,0.1439873417721519,0.0138297872340425,0.0584518167456556,0.5955743049363034,0.286772868868473,0.2823677879875396,0.8258128197904251,0.8379628640921497
E01004066,Southwark 025E,C,Mixed_0,Double Disadvantage,3,3,6,0.45798506438938247,0.6473988439306358,Tier 4,0.674429587322687,0.2948733109689517,0.0387004300047778,0.2751798561151079,0.0578512396694214,0.3046044864226682,0.2183098591549295,0.0210045662100456,0.0909090909090909,0.4594791638312955,0.4687857116319374,0.1699727885790916,0.7972892738126549,0.9099520393560288
E01004067,Southwark 022E,C,Deprived,Housing Disadvantage,3,4,7,0.5306377800699714,0.41329479768786126,Tier 2,0.3420156826512924,0.5272817113751658,0.0460912788070492,0.3523287671232876,0.0513368983957219,0.2695187165775401,0.2521459227467811,0.035042735042735,0.0719656283566058,0.4006444569894709,0.5713451051542434,0.0694088417399538,0.6372770642295352,0.5474770080236989
E01004068,Southwark 026E,C,Deprived,Housing Disadvantage,3,4,7,0.5795012072666215,0.8179190751445087,Tier 5 (highest),0.6981493900632073,0.2670124712053829,0.071953781512605,0.3407960199004975,0.1577017114914425,0.2224938875305623,0.2706027060270602,0.0139186295503211,0.0895705521472392,0.4145627930017017,0.4541959838661923,0.1470994202784249,0.8635701522709764,0.9287057834469216
E01004069,Southwark 031A,D,Family,Housing Disadvantage,4,2,6,0.3214720903043858,0.3179190751445087,Tier 2,0.5492521741092379,0.3570726412888391,0.0247486465583913,0.1004975124378109,0.1108786610878661,0.3472803347280335,0.0518672199170124,0.0066334991708126,0.108829568788501,0.9146012227257708,0.0,1.0,0.9774876645876176,0.4192396689663986
E01004070,Southwark 031B,D,Family,Housing Disadvantage,4,2,6,0.3821261715532714,0.4450867052023121,Tier 2,0.5707151806420221,0.0473116317787681,0.0475946775844421,0.1687707641196013,0.0905292479108635,0.3955431754874652,0.1050477489768076,0.0070921985815602,0.0733695652173913,0.8838751684733949,0.11626644499478,0.29814252474662,0.9025778717403394,0.6607924866939403
E01004071,Southwark 030D,D,Family,Housing Disadvantage,4,2,6,0.41088092686423744,0.6907514450867052,Tier 5 (highest),0.7496303091771558,0.0720313615234703,0.0457815565729234,0.2173560421735604,0.0974842767295597,0.3160377358490566,0.1924882629107981,0.0070422535211267,0.0703125,0.8130274116502321,0.3544072989179446,0.1821982095673789,0.9292807879068716,0.8079910985463065
E01004072,Southwark 030E,D,Family,Housing Disadvantage,4,2,6,0.3201142024941795,0.5751445086705202,Tier 4,0.7903254013031452,0.0,0.0233393177737881,0.1321321321321321,0.0787781350482315,0.3633440514469453,0.0693548387096774,0.014207650273224,0.0702875399361022,0.9094132952581552,0.0793885362364382,0.4811294711519529,0.9384088202862212,0.8808218976636218
E01004073,Southwark 031C,D,Family,Housing Disadvantage,4,2,6,0.3318257189318134,0.4942196531791907,Tier 3,0.6759020127321148,0.1743169305557523,0.0205804749340369,0.1305575158786168,0.0894886363636363,0.4076704545454545,0.0871428571428571,0.0069375619425173,0.0860832137733142,0.8406702023937154,0.1462720430448053,0.5426509445123666,0.8557173902035987,0.746709398255962
E01004074,Southwark 031D,D,Family,Housing Disadvantage,4,2,6,0.3667214314110253,0.6502890173410405,Tier 4,0.8122097813442327,0.0622380769071532,0.0245757753071971,0.0898959881129271,0.1156351791530944,0.3729641693811075,0.0888529886914378,0.0154946364719904,0.0917874396135265,0.975857070808372,0.0301305132362764,0.6747643648696651,0.8542689734346356,0.8839254828532802
E01004075,Southwark 031E,D,Family,Housing Disadvantage,4,2,6,0.31612193628050816,0.5404624277456647,Tier 3,0.7264202266362394,0.2843273756263367,0.0238927738927738,0.0681992337164751,0.1035031847133758,0.4219745222929936,0.0432,0.008225616921269,0.0858995137763371,1.0,0.0,1.0,0.982625034015114,0.6007468463059706
E01032583,Southwark 034D,B,Mixed_0,Population Disadvantage,2,3,5,0.3458480894872797,0.3872832369942196,Tier 2,0.5668828636061449,0.9184747234903216,0.0360623781676413,0.2146118721461187,0.0477741585233441,0.2084690553745928,0.1726384364820846,0.0226449275362318,0.0413943355119825,0.2983899655190694,0.7160284750287593,0.518988839373746,0.0,0.9593331981583724
E01032584,Southwark 034E,B,Mixed_0,Population Disadvantage,2,3,5,0.3863643375843928,0.29190751445086704,Tier 1 (lowest),0.4429267452007578,0.8200228978360454,0.0452858203414996,0.2472480948348857,0.0761061946902654,0.2106194690265486,0.1876106194690265,0.0159883720930232,0.0549645390070922,0.3411421328627981,0.673003744520047,0.1601135781046663,0.0,0.9053747049418076
E01032637,Southwark 035E,C,Professional,Housing Disadvantage,3,1,4,0.04367417201061264,0.3901734104046243,Tier 2,0.6866168661101588,0.6246039150059182,0.0076263107721639,0.0422812192723697,0.0124113475177304,0.0531914893617021,0.0480427046263345,0.0115681233933161,0.0035460992907801,0.2768189631511096,0.7193534948953945,0.3493907007926825,0.7816003385600063,0.8049564819164182
E01032638,Southwark 035D,C,Professional,Housing Disadvantage,3,1,4,0.05272810881241395,0.4161849710982659,Tier 2,0.7034946645418025,0.4049198946967941,0.0072463768115942,0.0434362934362934,0.0386554621848739,0.0924369747899159,0.0285234899328859,0.0058343057176196,0.0083892617449664,0.2782358622205649,0.5076033932422631,0.3020862089363901,0.947562876474376,0.9008227799969756
E01032639,Southwark 014F,B,Professional,Double Advantage,2,1,3,0.27593746597027696,0.2023121387283237,Tier 1 (lowest),0.4640741231537809,0.8189757235864423,0.0245302713987473,0.1446685878962536,0.0578406169665809,0.1529562982005141,0.1289910600255427,0.0233183856502242,0.0408163265306122,0.2549730775497114,0.869297211147666,0.1818038411484019,0.4436848100414206,0.6429773534936605
E01032640,Southwark 035B,D,Professional,Housing Disadvantage,4,1,5,0.04518226758281928,0.19942196531791906,Tier 1 (lowest),0.536410844155795,0.494122696950954,0.0067632850241545,0.0479102956167176,0.0311986863711001,0.070607553366174,0.0197693574958813,0.0096269554753309,0.0016420361247947,0.4176490122197124,0.4202709289297288,0.4243404188192634,0.7851959787566879,0.6957891044516111
E01032646,Southwark 036B,B,Professional,Double Advantage,2,1,3,0.1683652896836825,0.2052023121387283,Tier 1 (lowest),0.5141116507968286,0.6233630770823104,0.0223978919631093,0.1298322392414296,0.0448877805486284,0.1172069825436409,0.0880893300248139,0.0103871576959395,0.0198511166253101,0.3105335008866008,0.6626201127532285,0.1936348937177122,0.5158899930221869,0.7745151865695781
E01032719,Southwark 014G,B,Mixed_0,Population Disadvantage,2,3,5,0.36083909707869666,0.6040462427745665,Tier 4,0.7301716411652411,0.5552609915665744,0.045611610228058,0.2628205128205128,0.0570719602977667,0.1563275434243176,0.1785268414481897,0.0235148514851485,0.02375,0.4596455842207027,0.8422784252834665,0.0654651575501837,0.3630410700938749,0.981171152129241
E01033873,Southwark 009G,B,Deprived,Transitional,2,4,6,0.5026191350626229,0.6170520231213872,Tier 4,0.5850612932259673,0.7703002040807224,0.0384615384615384,0.2962962962962963,0.0369276218611521,0.2865583456425406,0.2278106508875739,0.0375302663438256,0.0888888888888888,0.2627513483729167,1.0,0.0496904207911033,0.4372265508761583,0.7716052569418359
E01033874,Southwark 009H,B,Professional,Double Advantage,2,1,3,0.10560956628701912,0.3020231213872832,Tier 1 (lowest),0.5850612932259673,0.7934613766708677,0.0139130434782608,0.0726933830382106,0.0015974440894568,0.0702875399361022,0.0559105431309904,0.0217076700434153,0.0128410914927768,0.2627513483729167,1.0,0.0496904207911033,0.4372265508761583,0.7716052569418359
E01033875,Southwark 012G,C,Mixed_0,Double Disadvantage,3,3,6,0.393285746693215,0.4421965317919075,Tier 2,0.5695793563416512,0.6152587704870767,0.050834597875569,0.2587800369685767,0.0948678071539657,0.2099533437013997,0.1921875,0.0110344827586206,0.0471698113207547,0.4434239097301219,0.7466169781006844,0.2113814725716777,0.5782279015647126,0.6971533177217908
E01033876,Southwark 012H,C,Professional,Housing Disadvantage,3,1,4,0.17801840354246287,0.28323699421965315,Tier 1 (lowest),0.5695793563416512,0.6028716016174713,0.0184,0.1286701208981001,0.0229709035222052,0.111791730474732,0.0745814307458143,0.0233372228704784,0.0137404580152671,0.4434239097301219,0.7466169781006844,0.2113814725716777,0.5782279015647126,0.6971533177217908
E01033877,Southwark 012I,C,Mixed_0,Double Disadvantage,3,3,6,0.40397314075968943,0.4653179190751445,Tier 3,0.5695793563416512,0.6398731917896536,0.0414507772020725,0.2981790591805766,0.0629575402635432,0.2035139092240117,0.1798245614035087,0.0213004484304932,0.0601173020527859,0.4434239097301219,0.7466169781006844,0.2113814725716777,0.5782279015647126,0.6971533177217908
E01032803,Southwark 036C,B,Professional,Double Advantage,2,1,3,0.1572352809379634,0.18497109826589594,Tier 1 (lowest),0.4987611555395754,0.7450280775201669,0.0219414893617021,0.1206513693560325,0.026888604353393,0.1318822023047375,0.0774111675126903,0.0120481927710843,0.0215736040609137,0.1537758269730906,0.7034663504110202,0.2429309460898385,0.427184056370663,0.8404752901980636
E01033882,Southwark 022G,C,Deprived,Housing Disadvantage,3,4,7,0.5408470857322667,0.5072254335260116,Tier 3,0.4716150029712617,0.3783142163896289,0.050354609929078,0.3204283360790774,0.072289156626506,0.2220309810671256,0.2923076923076923,0.026595744680851,0.1142857142857142,0.4767310657097815,0.4379575422004819,0.1640572622944364,0.7685676980547332,0.6609375893781321
E01033883,Southwark 022H,C,Mixed_0,Double Disadvantage,3,3,6,0.4616978994974101,0.40895953757225434,Tier 2,0.4716150029712617,0.313539940414985,0.037593984962406,0.3277439024390244,0.049306625577812,0.2696456086286595,0.2179289026275115,0.0189349112426035,0.1119751166407465,0.4767310657097815,0.4379575422004819,0.1640572622944364,0.7685676980547332,0.6609375893781321
E01032834,Southwark 035C,D,Professional,Housing Disadvantage,4,1,5,0.08366279719213585,0.48265895953757226,Tier 3,0.7899367459683913,0.4998540563183339,0.009765625,0.0538617886178861,0.0357142857142857,0.0535714285714285,0.0548387096774193,0.0150187734668335,0.0016077170418006,0.3656236857246694,0.5154860004110459,0.5584256812714471,0.929992036227207,0.8718008100456817
