lsoa21cd,lsoa21nm,gw_load_avg_epc_rating_num_al,gw_load_overcrowding_proxy_al,gw_load_median_house_price_al,gw_load_transport_ptai_al,gw_load_hospital_al,gw_var_exp,gw_score,gw_dominant
E01004057,Southwark 008B,-0.09776352026245821,0.37721733469494423,-0.2513056443001292,-0.12960612178440808,0.8764685407077861,0.6877689342392175,0.11635786130905687,"Hospital
(inv)"
E01004048,Southwark 027C,-0.6923216326055037,0.6104510257696174,-0.3831199357971675,-0.03375275780763924,-0.010962130195591871,0.791272080477435,0.09906027806491084,"EPC
(inv)"
E01004016,Southwark 029B,-0.21890166548259993,0.3792099311195082,-0.052644085575518605,-0.062102825711744976,0.8953511759537798,0.6832749564058985,-0.2076091588212033,"Hospital
(inv)"
E01004061,Southwark 025A,-0.6958666199554165,0.6321538497257083,-0.2779631711018886,-0.12190386971133339,0.15500670814250433,0.5632979900485318,-0.18662785507293606,"EPC
(inv)"
E01003929,Southwark 002B,-0.17892817478298323,-0.13115682139068063,0.9278125026127048,-0.29633296329182685,-0.04618799988913021,0.505163751421832,0.16449277687261987,Price
E01003948,Southwark 033D,-0.43707371579820414,0.5341532787805736,-0.6413518717257188,-0.03285847465000767,-0.333519023451295,0.7044081674217673,0.1153684311472581,Price
E01003988,Southwark 018B,-0.8403266502380313,-0.5261344207895292,0.06260193447996444,-0.041144720393480466,0.10687283070689642,0.75133240915007,-0.6540838960948081,"EPC
(inv)"
E01004015,Southwark 028C,-0.07116543817869618,0.04973627188447516,0.17440305251301466,-0.1424449924558518,0.9704405098027715,0.6683275679351167,-0.1252679055430404,"Hospital
(inv)"
E01004052,Southwark 024E,-0.6929012128418447,0.6653574017870147,-0.2502143487306196,0.0017337074382150726,-0.1207361216760068,0.8125125408675863,-0.11238439546669202,"EPC
(inv)"
E01004062,Southwark 025B,-0.5745991517535207,0.6908223183994604,-0.3849913185685417,-0.17998147503713163,0.10949288778565834,0.5632841327795639,0.18524398868154496,Overcrowding
E01004031,Southwark 007B,-0.13903280417154013,0.42358913723702674,-0.33509629330425733,-0.07208603402568647,0.8268955194528419,0.6880558983088153,0.050070001013111064,"Hospital
(inv)"
E01004070,Southwark 031B,-0.6086461909374533,0.557923746639036,-0.5640529821366826,-0.002257162027200209,0.010490269581315709,0.7950487448631812,-0.17242473320085341,"EPC
(inv)"
E01004075,Southwark 031E,-0.4135502052494575,0.37501194173328556,-0.7652320194694803,-0.029456622239270338,-0.31920923401505175,0.7138977033284111,-0.58764831075432,Price
E01004069,Southwark 031A,-0.31450864059898853,0.3268492822767646,-0.8898852810692253,-0.042543089999335794,0.023412255196695226,0.677049757135878,-0.4003549292748399,Price
E01003946,Southwark 033B,-0.4262145708086498,0.5053330752142527,-0.6701837469889907,-0.027603104379874517,-0.33626096506328873,0.7385111942098789,-0.05475715849488109,Price
E01003945,Southwark 033A,-0.4213091269860761,0.4438856759534069,-0.6620563188359725,-0.022781130526823866,-0.4320029826087997,0.744583663564333,0.12027178858378662,Price
E01003951,Southwark 033E,-0.4076749691210206,0.4329061844433706,-0.709729802573208,-0.02181768798109533,-0.37709541346111936,0.7970272882646289,-0.22138092355227462,Price
